id,created_at,text - utf-8,simplified
1526818056257044481,2022-05-18 06:52:46+00:00,b'Bias wreck again? \xf0\x9f\x98\xad\xf0\x9f\xa4\xa3 https://t.co/0cGbNLpEJ8',Bias wreck again
1526818046647537664,2022-05-18 06:52:43+00:00,b'hmmm bisan mingawn lang gud ni siyas akoa ba HAHAHAHA https://t.co/9EVUBxVvSb',hmmm bisan mingawn lang gud ni siyas akoa ba HAHAHAHA
1526818041212043265,2022-05-18 06:52:42+00:00,b'iyak malala\n#MoreThanBlue',iyak malala MoreThanBlue
1526818031288336384,2022-05-18 06:52:40+00:00,b'@mawuiaa_ Be ilan taon kang lumamang its my time hahahahaha',Be ilan taon kang lumamang its my time hahahahaha
1526818027794501633,2022-05-18 06:52:39+00:00,b'@browyong G',G
1526818020059820032,2022-05-18 06:52:37+00:00,b'NASA CUTIE PIE PALA SI TOMMY AND JIMMY DI AKO MAKAHINGA HAHAHAHAHAHAHAHAHAHAHAHA balik BL then sila na talaga magka partner \xf0\x9f\xa4\xa3\n\nMiss na namin kayo sa Korean BL balik na kayo haha https://t.co/VXdhhS4v3R',NASA CUTIE PIE PALA SI TOMMY AND JIMMY DI AKO MAKAHINGA HAHAHAHAHAHAHAHAHAHAHAHA balik BL then sila na talaga magka partner Miss na namin kayo sa Korean BL balik na kayo haha
1526818015232524288,2022-05-18 06:52:36+00:00,b'@panicmintv Meeee. We live in the same place now hahaua',Meeee We live in the same place now hahaua
1526817986648035328,2022-05-18 06:52:29+00:00,b'boiiiii \xf0\x9f\xa5\x9a\xf0\x9f\xa5\x9a\xf0\x9f\xa5\x9a\xf0\x9f\xa5\x9a https://t.co/dlxVCJQZKy',boiiiii
1526817982495698944,2022-05-18 06:52:28+00:00,b'@jjbslo18 Pakain ka hahaha',Pakain ka hahaha
1526817979228651520,2022-05-18 06:52:27+00:00,b'nakakataba sa puso makita ang smile sa tulo HAHAHAHAHAHHAAHHAHAHA',nakakataba sa puso makita ang smile sa tulo HAHAHAHAHAHHAAHHAHAHA
1526817978997567488,2022-05-18 06:52:27+00:00,b'Bakit alam nya huhu shet mali talagang finofollow ko dummy ko',Bakit alam nya huhu shet mali talagang finofollow ko dummy ko
1526817964569178112,2022-05-18 06:52:24+00:00,b'Hi sayo. https://t.co/PR9IA5fe1W',Hi sayo
1526817954830045185,2022-05-18 06:52:21+00:00,b'Ang saya lg dito sa bulakan..',Ang saya lg dito sa bulakan
1526817950614708224,2022-05-18 06:52:20+00:00,b'@AnggeDPeppaPig Ayun nagmimirinda sa Kanto \xf0\x9f\x98\x86',Ayun nagmimirinda sa Kanto
1526817945715736577,2022-05-18 06:52:19+00:00,b'Safety Seal Granted \xf0\x9f\x91\x8f\nFace to Face ready njud ang Matiao CES \xe2\x9c\xa8\xef\xb8\x8f',Safety Seal Granted Face to Face ready njud ang Matiao CES
1526817927131189249,2022-05-18 06:52:15+00:00,b'yae ng mawalan ng lalake kesa mawalan ako ng slot sa course ko haha',yae ng mawalan ng lalake kesa mawalan ako ng slot sa course ko haha
1526817923163385856,2022-05-18 06:52:14+00:00,b'AHHH TALAGA BA COMELEC \xf0\x9f\xa4\xa1 https://t.co/aC3Rcot25Z',AHHH TALAGA BA COMELEC
1526817919296237568,2022-05-18 06:52:13+00:00,b'Woyy whats this??? Balik army Stan acct na KO? \xf0\x9f\xa4\xa3\xf0\x9f\x98\x8d https://t.co/wJjAgV9yHj',Woyy whats this Balik army Stan acct na KO
1526817917727551488,2022-05-18 06:52:13+00:00,b'@karenmorfs Cute namann huhu',Cute namann huhu
1526817910949220352,2022-05-18 06:52:11+00:00,b'Kinsa may makatulog tawn aning ka init ug kalabad aning ulo nako',Kinsa may makatulog tawn aning ka init ug kalabad aning ulo nako
1526817901399134209,2022-05-18 06:52:09+00:00,b'@dadfemina Straightforward is good shit',Straightforward is good shit
1526817892050018304,2022-05-18 06:52:07+00:00,b'@thepigprint Pinto art tumblr gurl museum \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d',Pinto art tumblr gurl museum
1526817887159062528,2022-05-18 06:52:05+00:00,"b'@TheEdgyVeggie1 Ja, maar waarom het gezicht bedekken van die andere 2. Waar waren die lid van ?? \xf0\x9f\x98\x82'",Ja maar waarom het gezicht bedekken van die andere 2 Waar waren die lid van
1526817868897058817,2022-05-18 06:52:01+00:00,b'Galaw galaw po wag puro react haha ems.',Galaw galaw po wag puro react haha ems
1526817857598009344,2022-05-18 06:51:58+00:00,b'otw house and lot \xf0\x9f\xa4\x8d',otw house and lot
1526817855546634240,2022-05-18 06:51:58+00:00,b'Paramdam naman 31M nakakabingi katahimikan niyo 10ina. https://t.co/fMgqr7ZOgZ',Paramdam naman 31M nakakabingi katahimikan niyo 10ina
1526817800412467202,2022-05-18 06:51:45+00:00,b'Gahrahbs yung double degree in Economics &amp; Mathematics from NYU. I\xe2\x80\x99m nosebleed now pa lang.',Gahrahbs yung double degree in Economics amp Mathematics from NYU I m nosebleed now pa lang
1526817791466405889,2022-05-18 06:51:43+00:00,b'Pain https://t.co/EKv6xUWZmz',Pain
1526817765382057985,2022-05-18 06:51:36+00:00,b'@agustdateme Same? \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\x98\xad',Same
1526817759950057472,2022-05-18 06:51:35+00:00,b'@pilyongbogli Hala pototoy abuse na yan paps \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',Hala pototoy abuse na yan paps
1526817744918028288,2022-05-18 06:51:31+00:00,b'Share nyo na naman yang priv account nyo. Charing',Share nyo na naman yang priv account nyo Charing
1526817742686498816,2022-05-18 06:51:31+00:00,b'Lakompake https://t.co/RNv0Yxt3vl',Lakompake
1526817740325277696,2022-05-18 06:51:30+00:00,b'Pati ba mga disposable vape na flavored mawawala na sa May 25?',Pati ba mga disposable vape na flavored mawawala na sa May 25
1526817738412261376,2022-05-18 06:51:30+00:00,b'@ililynet Pekpek shorts lang iterno. Nag ootd na si val ng ganito pero nakapanty lang xa. Char! \xf0\x9f\x98\x82',Pekpek shorts lang iterno Nag ootd na si val ng ganito pero nakapanty lang xa Char
1526817735178498048,2022-05-18 06:51:29+00:00,b'ALDUBLTALDENRICHARDS&amp;MAINEMENDOZA(MR&amp;MRSMENDOZAFAULKERSONJRFAMILY)GOODPM.GODBLESSMOREBLESSINGGOOD&amp;BEAUTIFULTHINGSCOMINGYOURWAYSIKSIKLIGLIGGODISGOOD&amp;NEVERFAILYOURALWAYSTOGETOGETHERINALLYOURPROJECTPATULOYITINATAAS&amp;BLESSNIGODPHENOMENALMARRIEDCOUPLEALDUBLT&amp;TBADN\n#ALDUBatADNProgress',ALDUBLTALDENRICHARDS amp MAINEMENDOZA MR amp MRSMENDOZAFAULKERSONJRFAMILY GOODPM GODBLESSMOREBLESSINGGOOD amp BEAUTIFULTHINGSCOMINGYOURWAYSIKSIKLIGLIGGODISGOOD amp NEVERFAILYOURALWAYSTOGETOGETHERINALLYOURPROJECTPATULOYITINATAAS amp BLESSNIGODPHENOMENALMARRIEDCOUPLEALDUBLT amp TBADN ALDUBatADNProgress
1526817729952354304,2022-05-18 06:51:28+00:00,b'Salamat COMELEC sa 5k\n#MedicalFrontliner',Salamat COMELEC sa 5k MedicalFrontliner
1526817720783605760,2022-05-18 06:51:26+00:00,b'Last minute meet up with @yoonbinshiho \xf0\x9f\xa5\xb0 It was nice chatting with you. Grabeee dami ko natutunan from you and dami kwento ha. \xf0\x9f\x98\x8a Thank youuu sa time mo \xe2\x99\xa5\xef\xb8\x8f https://t.co/va5QHrHBrY',Last minute meet up with It was nice chatting with you Grabeee dami ko natutunan from you and dami kwento ha Thank youuu sa time mo
1526817720540442625,2022-05-18 06:51:26+00:00,b'@dawgzdexplorer Ansaraaaaap',Ansaraaaaap
1526817704228712448,2022-05-18 06:51:22+00:00,b'Sarap sa pakiramdam mag pa ventuza.',Sarap sa pakiramdam mag pa ventuza
1526817698889728000,2022-05-18 06:51:20+00:00,b'@DAHC_1990 Kainin ko ba?',1990 Kainin ko ba
1526817679167827968,2022-05-18 06:51:16+00:00,b'true. https://t.co/xPQMvUP7HK',true
1526817644707401728,2022-05-18 06:51:08+00:00,b'5-day \xe2\x80\x9cPause\xe2\x80\x9d',5 day Pause
1526817642002382849,2022-05-18 06:51:07+00:00,b'@jpgrobredo @lenirobredo @aikarobredo @jillrobredo Hello po good upternoon po sa inyong lahat',Hello po good upternoon po sa inyong lahat
1526817639791661057,2022-05-18 06:51:06+00:00,b'@CandorSethy HAHAHAHAHAAHA hilom mar',HAHAHAHAHAAHA hilom mar
1526817637157588992,2022-05-18 06:51:06+00:00,b'afaik oo. hahahahaahahahaaha https://t.co/d2mGJAAUQK',afaik oo hahahahaahahahaaha
1526817634603241472,2022-05-18 06:51:05+00:00,"b'Famous dun ra gle nga way tkon gasabat ka tawag nyo? Haha ikaw bi may mego tapos may gapanawag nimo, sabton mo? Haha nanu man?'",Famous dun ra gle nga way tkon gasabat ka tawag nyo Haha ikaw bi may mego tapos may gapanawag nimo sabton mo Haha nanu man
1526817631856373760,2022-05-18 06:51:04+00:00,b'ang ganda ng nail polish ko kaso ang imbilis magsipag-tuklap . \xf0\x9f\xa4\x8e\xf0\x9f\xa4\x8d',ang ganda ng nail polish ko kaso ang imbilis magsipag tuklap
1526817629662392321,2022-05-18 06:51:04+00:00,b'WTG? Nitatamad ako umuwi.',WTG Nitatamad ako umuwi
1526817581100699654,2022-05-18 06:50:52+00:00,b'@Lanzsknecht @madysiplon Libra? Who are they? @__BryanNotBrian hahaha chz',Libra Who are they BryanNotBrian hahaha chz
1526817579393683456,2022-05-18 06:50:52+00:00,b'@kalypseu Such pretty \xf0\x9f\xa5\xb9\xf0\x9f\xa5\xb9',Such pretty
1526817564709593088,2022-05-18 06:50:48+00:00,b'Just posted a photo @ Silangan San Mateo Rizal https://t.co/XlZYIrnkJe',Just posted a photo Silangan San Mateo Rizal
1526817557209964544,2022-05-18 06:50:47+00:00,b'so mao to wala ko kabalo man unsa ko',so mao to wala ko kabalo man unsa ko
1526817538478247937,2022-05-18 06:50:42+00:00,b'Ilaban mo ang 7 days straight na pasok! Pwersa ulit ng katawan\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad. Pakamatay nanaman yan sya!',Ilaban mo ang 7 days straight na pasok Pwersa ulit ng katawan Pakamatay nanaman yan sya
1526817523056128000,2022-05-18 06:50:39+00:00,b'@ZHackyBoy_ Hahahahahaa sila mama mn og papa ba\xf0\x9f\x98\x82',Hahahahahaa sila mama mn og papa ba
1526817516869537793,2022-05-18 06:50:37+00:00,b'bait ng ka condo mate ko \xf0\x9f\xa5\xb9\xf0\x9f\xa5\xb9',bait ng ka condo mate ko
1526817516462305281,2022-05-18 06:50:37+00:00,b'Para iwas red-tagging \xf0\x9f\x8c\xb8 https://t.co/JuH3pkTCNo',Para iwas red tagging
1526817508258304000,2022-05-18 06:50:35+00:00,b'Tampo yan? Ge.',Tampo yan Ge
1526817497596301312,2022-05-18 06:50:32+00:00,"b'Philippines \xf0\x9f\x87\xb5\xf0\x9f\x87\xad vs Laos \xf0\x9f\x87\xb1\xf0\x9f\x87\xa6 \n\nGoodluck, @BLACKLISTINTL \xf0\x9f\x99\x8f\xf0\x9f\x99\x8c\n #BreakTheCode #BLCKforGOLD #BlacklistSIBOL https://t.co/ihGC0CAqlp'",Philippines vs Laos Goodluck BreakTheCode BLCKforGOLD BlacklistSIBOL
1526817497105977344,2022-05-18 06:50:32+00:00,b'tamad na tamad ako ngayon pero pinipilit kong gawin itong mga ito hahaha',tamad na tamad ako ngayon pero pinipilit kong gawin itong mga ito hahaha
1526817496564924417,2022-05-18 06:50:32+00:00,b'Yummy yarn \xf0\x9f\x98\x8d https://t.co/aNQnR32Not',Yummy yarn
1526817492496437248,2022-05-18 06:50:31+00:00,"b""gusto ko ng lugaw, kasi laman ng puso ko'y ikaw. \xf0\x9f\xa4\xa4\xf0\x9f\x92\x97""",gusto ko ng lugaw kasi laman ng puso ko y ikaw
1526817467687124993,2022-05-18 06:50:25+00:00,b'@jiareasxx 1v1 pa kami niyan ih',1v1 pa kami niyan ih
1526817433750601730,2022-05-18 06:50:17+00:00,b'Melinda on graduation day \xf0\x9f\x8e\x93 \xf0\x9f\x98\x86\xf0\x9f\x98\x86 https://t.co/QpMOS0Bysc',Melinda on graduation day
1526817422212096001,2022-05-18 06:50:15+00:00,b'@mightynicknick Me',Me
1526817415233179648,2022-05-18 06:50:13+00:00,b'lagi na din naman nakikisama ng ulan pag may alay hehezzz\xf0\x9f\xab\xa3',lagi na din naman nakikisama ng ulan pag may alay hehezzz
1526817406454157312,2022-05-18 06:50:11+00:00,b'@Kal_Dani_ hahaha ambot lang jud anang bonus',Dani hahaha ambot lang jud anang bonus
1526817403727802369,2022-05-18 06:50:10+00:00,b'@slyffrindor ambot siszt aa cheater ka haw?\xf0\x9f\xa4\xa3',ambot siszt aa cheater ka haw
1526817400746033152,2022-05-18 06:50:09+00:00,"b""@Plangskie91 Haha salamat madi. Send nudes for today's bday. Lol""",Haha salamat madi Send nudes for today s bday Lol
1526817391711117312,2022-05-18 06:50:07+00:00,b'@lunarroldver 6am nilakaw',6am nilakaw
1526817384371089410,2022-05-18 06:50:05+00:00,b'@iamsofairman Pakilala ka kz!',Pakilala ka kz
1526817349529407488,2022-05-18 06:49:57+00:00,b'@cherylljoyd Hahahaha wala pa ngang kapalit ay.',Hahahaha wala pa ngang kapalit ay
1526817322890956801,2022-05-18 06:49:51+00:00,b'2?????? https://t.co/FMDXtJ7QmK',2
1526817318084390912,2022-05-18 06:49:50+00:00,b'@samtravino31 Dafuck!? What parent WOULDNT do this???',Dafuck What parent WOULDNT do this
1526817296588898304,2022-05-18 06:49:45+00:00,b'Banana. \xf0\x9f\x8d\x8c\xf0\x9f\x92\x9b https://t.co/KBu41loQSS',Banana
1526817280276828160,2022-05-18 06:49:41+00:00,b'mushift nasad?\xf0\x9f\x98\x8c',mushift nasad
1526817262132334592,2022-05-18 06:49:36+00:00,"b""this subject making my bp 180/30 HAHAHA i just can'tttt \xf0\x9f\x92\x80""",this subject making my bp 180 30 HAHAHA i just can tttt
1526817256050946048,2022-05-18 06:49:35+00:00,b'@levrodriguez I may be BAD but im perfectly GOOD at it... \xf0\x9f\x98\x9c\xe2\x9c\x8c\xf0\x9f\x8f\xbc',I may be BAD but im perfectly GOOD at it
1526817254460911617,2022-05-18 06:49:35+00:00,b'i hate random sad days. having a heavy heart and an anxious mind is the worst.',i hate random sad days having a heavy heart and an anxious mind is the worst
1526817249515827200,2022-05-18 06:49:33+00:00,b'I deserve a good And authentic Japanese food today.',I deserve a good And authentic Japanese food today
1526817243450904577,2022-05-18 06:49:32+00:00,b'back spasm',back spasm
1526817237419454464,2022-05-18 06:49:30+00:00,b'Big Dawg!! https://t.co/pPBb7Ic47e',Big Dawg
1526817234282106880,2022-05-18 06:49:30+00:00,b'@midorikyrs MOMMY \xf0\x9f\xab\xa0',MOMMY
1526817232948367360,2022-05-18 06:49:29+00:00,b'@myjoyseulgi IBANG AOF PALA TO OMG ANG GALING HAHAHAHAHAHAHAHA',IBANG AOF PALA TO OMG ANG GALING HAHAHAHAHAHAHAHA
1526817216221814786,2022-05-18 06:49:25+00:00,b'opo tamad kaming lahat Hahaha',opo tamad kaming lahat Hahaha
1526817216078876672,2022-05-18 06:49:25+00:00,b'@miraclevillegs_ @itsmeayeeel sana sinama mo kami diba',sana sinama mo kami diba
1526817208021659649,2022-05-18 06:49:23+00:00,b'The best human diary talaga si Aldrin\xf0\x9f\x98\xad',The best human diary talaga si Aldrin
1526817203575656448,2022-05-18 06:49:22+00:00,b'Ube champorado \xf0\x9f\xa5\xa3 sa maulang hapon \xf0\x9f\x98\x8a\xf0\x9f\x98\x8b',Ube champorado sa maulang hapon
1526817184693239809,2022-05-18 06:49:18+00:00,"b""Considering that we are no longer his scholars. I still can't let go of SpikeSquad\xf0\x9f\x98\x85 hence the ForeverSSGG\n#Ownteam\n#ThankyoubroSpike\n#ForeverSSGG https://t.co/y5fCQ795wA https://t.co/0sGE7TqPY3""",Considering that we are no longer his scholars I still can t let go of SpikeSquad hence the ForeverSSGG Ownteam ThankyoubroSpike ForeverSSGG
1526817180536680450,2022-05-18 06:49:17+00:00,b'gusto ko ulit mag chongssss',gusto ko ulit mag chongssss
1526817170805514241,2022-05-18 06:49:15+00:00,b'Murag mahubog nasad galing ko karun',Murag mahubog nasad galing ko karun
1526817157094715392,2022-05-18 06:49:11+00:00,b'buti na lamang may tanim ang inay na halaman',buti na lamang may tanim ang inay na halaman
1526817143035396096,2022-05-18 06:49:08+00:00,b'@joniipops @sheihuggin San tayo? Haha',San tayo Haha
1526817128350789632,2022-05-18 06:49:04+00:00,b'may sumpa ata tong naupuan ko na workstation today. ang lamig tas antok na antok ako \xf0\x9f\x98\x82\xf0\x9f\x98\x82 helpppp \xf0\x9f\x98\x82',may sumpa ata tong naupuan ko na workstation today ang lamig tas antok na antok ako helpppp
1526817127629352965,2022-05-18 06:49:04+00:00,b'@the3rdtone Smoke and Light Leaks https://t.co/VOH6G7Uvfn',Smoke and Light Leaks
1526817125662617602,2022-05-18 06:49:04+00:00,b'@6amsuccess @frnchsmy Kasi wala ka namang tamang sasabihin. HAHAHAHHA @frnchsmy',Kasi wala ka namang tamang sasabihin HAHAHAHHA
1526817095551311872,2022-05-18 06:48:57+00:00,b'#LakadMatatag \xf0\x9f\x87\xb5\xf0\x9f\x87\xad https://t.co/oUTGWwMGMu',LakadMatatag
1526817078665093120,2022-05-18 06:48:53+00:00,b'gutom na ko \xf0\x9f\x98\xa9',gutom na ko
1526817075259400193,2022-05-18 06:48:52+00:00,"b'24 hours after 2nd booster dose of #covid19vacccine \xf0\x9f\x92\x89, a mild discomfort and swelling on my left shoulder. Didn\xe2\x80\x99t have fever. Kaya lang anu ba, bakit gutom ako lagi? \xf0\x9f\x98\x9d\xf0\x9f\x98\x9c\xf0\x9f\xa4\xaa #humpdaywednesday \n#\xc9\xa2\xe1\xb4\x87\xe1\xb4\x9b\xe1\xb4\xa0\xe1\xb4\x80\xe1\xb4\x84\xe1\xb4\x84\xc9\xaa\xc9\xb4\xe1\xb4\x80\xe1\xb4\x9b\xe1\xb4\x87\xe1\xb4\x85 \xf0\x9f\x92\x89\n#\xe1\xb4\xa0\xe1\xb4\x80\xe1\xb4\x84\xe1\xb4\x84\xc9\xaa\xc9\xb4\xe1\xb4\x87s\xe1\xb4\x80\xe1\xb4\xa0\xe1\xb4\x87s\xca\x9f\xc9\xaa\xe1\xb4\xa0\xe1\xb4\x87s \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x91\xa7\xe2\x80\x8d\xf0\x9f\x91\xa6\n#\xe1\xb4\xa0\xe1\xb4\x80\xe1\xb4\x84\xe1\xb4\x84\xc9\xaa\xc9\xb4\xe1\xb4\x87s\xe1\xb4\xa1\xe1\xb4\x8f\xca\x80\xe1\xb4\x8b \xf0\x9f\xa9\xba https://t.co/FcVnMAXyFZ'",24 hours after 2nd booster dose of covid19vacccine a mild discomfort and swelling on my left shoulder Didn t have fever Kaya lang anu ba bakit gutom ako lagi humpdaywednesday s s s s
1526817073271255040,2022-05-18 06:48:51+00:00,b'@livnlavidaluna Willing din ako magbenta ng boobs kng sino meh bet. 8/10 condi at nalaspag na ng mga ex hahahahah',Willing din ako magbenta ng boobs kng sino meh bet 8 10 condi at nalaspag na ng mga ex hahahahah
1526817070675275776,2022-05-18 06:48:51+00:00,b'bardagulan era na talaga ang mga kakampinks! And I\xe2\x80\x99m here for it \xf0\x9f\x8d\xb5\xf0\x9f\x92\x95\xf0\x9f\x8e\x80\xf0\x9f\x8c\xb8',bardagulan era na talaga ang mga kakampinks And I m here for it
1526817066631806976,2022-05-18 06:48:50+00:00,"b'Unfiltered. Peaceful.\n#lovewins\xf0\x9f\x8c\x88 @ Sa Balai Lake View Resort, Lake Sebu South Cotabato https://t.co/Fl1SAGaBpD'",Unfiltered Peaceful lovewins Sa Balai Lake View Resort Lake Sebu South Cotabato
1526817054086819840,2022-05-18 06:48:47+00:00,"b'POLITICS RUINING RELATIONSHIPS: LENI SIYA, BBM AKO! Yan ang topic natin sa latest episode ng @lechengpagibig2 on @Spotify. \n\nlisten here: https://t.co/1atMnbxlsT https://t.co/fzQe9vT7NC'",POLITICS RUINING RELATIONSHIPS LENI SIYA BBM AKO Yan ang topic natin sa latest episode ng on listen here
1526817049737326592,2022-05-18 06:48:46+00:00,b'@RJacob018 Monday pa meron na. Pero ndi ko pa nacheck',Monday pa meron na Pero ndi ko pa nacheck
1526817047413669888,2022-05-18 06:48:45+00:00,b'Mura napd kog ga space with mga mama dri hahahahaah \xf0\x9f\x98\x82',Mura napd kog ga space with mga mama dri hahahahaah
1526817030023786497,2022-05-18 06:48:41+00:00,b'sayang gyud ug dili dawaton pero gusto nman ko muoli \xf0\x9f\xa4\xa7',sayang gyud ug dili dawaton pero gusto nman ko muoli
1526817026018189312,2022-05-18 06:48:40+00:00,"b'@negatRON__ @goodkidbikecity Oh no! Ngl, first term had Manila at probably its best. Second term/Martial Law saw that decline into pretty much what it is now. Hayst, this sucks \xf0\x9f\x98\x9e'",Oh no Ngl first term had Manila at probably its best Second term Martial Law saw that decline into pretty much what it is now Hayst this sucks
1526817010738675712,2022-05-18 06:48:36+00:00,b'Kahapon umulan at yung nilaba ay nasa loob tapos ngayon kung kelan tuyu na dun natapon sa baha \xf0\x9f\x98\x9e\xf0\x9f\x98\x9e',Kahapon umulan at yung nilaba ay nasa loob tapos ngayon kung kelan tuyu na dun natapon sa baha
1526817010532749317,2022-05-18 06:48:36+00:00,b'Hello Manila\xe2\x80\xa6 at last https://t.co/SHIgDqEIug',Hello Manila at last
1526817009581068289,2022-05-18 06:48:36+00:00,b'@thepureluv @frnchsmy Open your mouth for subo po @frnchsmy',Open your mouth for subo po
1526817006074605568,2022-05-18 06:48:35+00:00,b'tanginang sakit mo!!!',tanginang sakit mo
1526817001011920897,2022-05-18 06:48:34+00:00,b'ehms.\xf0\x9f\x8c\x9b @ Starbucks Moa - Seaside https://t.co/qq25pSovfO',ehms Starbucks Moa Seaside
1526816984670687233,2022-05-18 06:48:30+00:00,b'Asa naman ni akong robot cleaner na tag 25k oi https://t.co/5m0tfjpdnq',Asa naman ni akong robot cleaner na tag 25k oi
1526816940391645185,2022-05-18 06:48:20+00:00,b'Sea Lion \xe3\x83\x80\xe3\x82\xa4\xe3\x83\x93\xe3\x83\xb3\xe3\x82\xb0\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\x83\xe3\x83\x97\xe3\x81\xab\xe5\x86\x99\xe7\x9c\x9f\xe3\x82\x92\xe6\x8a\x95\xe7\xa8\xbf\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9fhttps://t.co/IDExnFqjOy',Sea Lion
1526816913266921473,2022-05-18 06:48:13+00:00,b'Sakita sa mataa atubang computer whole day oyy',Sakita sa mataa atubang computer whole day oyy
1526816912599986176,2022-05-18 06:48:13+00:00,b'Grumps https://t.co/u9PeXLMj4C',Grumps
1526816905499013120,2022-05-18 06:48:11+00:00,"b'Heavy rains for heavy hearts, today my uncle succumb. Fighting stroke for many years. He may now rest in peace. https://t.co/tLTNAIfaet'",Heavy rains for heavy hearts today my uncle succumb Fighting stroke for many years He may now rest in peace
1526816899551531010,2022-05-18 06:48:10+00:00,b'Nakakataba ng puso ang kanilang suporta \xf0\x9f\xa4\x8d',Nakakataba ng puso ang kanilang suporta
1526816882594295808,2022-05-18 06:48:06+00:00,"b'Yung panget ka na nga tapos ang baho pa ng ugali mo, so saan ka na lulugar? \xf0\x9f\x98\x98'",Yung panget ka na nga tapos ang baho pa ng ugali mo so saan ka na lulugar
1526816874918424576,2022-05-18 06:48:04+00:00,b'Are you dumb? Buang ka gusto nako ka maakoa',Are you dumb Buang ka gusto nako ka maakoa
1526816867780014081,2022-05-18 06:48:02+00:00,"b'Life itself is an art, \nYou help decide with what you do with your piece. https://t.co/kXTCQMKpdM'",Life itself is an art You help decide with what you do with your piece
1526816864193552385,2022-05-18 06:48:01+00:00,b'Sarwp pasta :))',Sarwp pasta
1526816811743817729,2022-05-18 06:47:49+00:00,b'@mydaylightBelle @AteWillNavz Parang may napanood din ako sa stream nung jessica last night may mga bula na nagalit sakanya dahil minamock daw si belle .',Parang may napanood din ako sa stream nung jessica last night may mga bula na nagalit sakanya dahil minamock daw si belle
1526816809248182273,2022-05-18 06:47:48+00:00,b'Idaan sa libre ang sama ng loob nya',Idaan sa libre ang sama ng loob nya
1526816800847319040,2022-05-18 06:47:46+00:00,b'@frnchsmy Hoy bwakanangshet ka. Nageenjoy nako kabangayan ka. Boring mo naman. Tinitira kaba ngayon? Papunta palang kasi tayo sa exciting part',Hoy bwakanangshet ka Nageenjoy nako kabangayan ka Boring mo naman Tinitira kaba ngayon Papunta palang kasi tayo sa exciting part
1526816796292001793,2022-05-18 06:47:45+00:00,b'Philippines vs. Laos\n#BreakTheCode #BlacklistSIBOL https://t.co/U3AIDz9FzK',Philippines vs Laos BreakTheCode BlacklistSIBOL
1526816778940469248,2022-05-18 06:47:41+00:00,b'At least may clubhouse me \xf0\x9f\x98\x8c kahit I wanted that too \xf0\x9f\xa5\xb9',At least may clubhouse me kahit I wanted that too
1526816762238337024,2022-05-18 06:47:37+00:00,b'kadamutan po ni mithang hinaupak',kadamutan po ni mithang hinaupak
1526816731523559424,2022-05-18 06:47:30+00:00,b'Kailangan ko malibre si jessie tangina',Kailangan ko malibre si jessie tangina
1526816705674383360,2022-05-18 06:47:24+00:00,b'@lowseeen Ay okay! burger ni te maris man kaha haha',Ay okay burger ni te maris man kaha haha
1526816703325253634,2022-05-18 06:47:23+00:00,"b'Yassss , had a chance na mag tour today. Grbe.\nKailan po last gym nyo: 2yrs bago mag pandemic po \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/IBVgikePZr'",Yassss had a chance na mag tour today Grbe Kailan po last gym nyo 2yrs bago mag pandemic po
1526816689010094081,2022-05-18 06:47:20+00:00,b'ingay',ingay
1526816687101997056,2022-05-18 06:47:19+00:00,b'hahahhahahahhaa gago https://t.co/prOcSwDTjF',hahahhahahahhaa gago
1526816677714964482,2022-05-18 06:47:17+00:00,"b""I'm at The Mark Cruise in Lapu-Lapu City, Cebu https://t.co/9SChglSqJ9 https://t.co/l4E1Y8EQLM""",I m at The Mark Cruise in Lapu Lapu City Cebu
1526816662036439040,2022-05-18 06:47:13+00:00,b'Baga la akot may covid \xf0\x9f\x98\xa3 warayk pan hamot ngan panrasa \xf0\x9f\x98\xa3',Baga la akot may covid warayk pan hamot ngan panrasa
1526816652121190400,2022-05-18 06:47:11+00:00,"b'Yung baby ng pinsan ko, feel ko talaga kamukha ng mader ko (similar ang face ng mader ko at yung tatay ng pinsan ko)'",Yung baby ng pinsan ko feel ko talaga kamukha ng mader ko similar ang face ng mader ko at yung tatay ng pinsan ko
1526816649927864322,2022-05-18 06:47:10+00:00,"b""Tried it in pubs, and it's nasty. https://t.co/Lso2HGmGux""",Tried it in pubs and it s nasty
1526816642923081728,2022-05-18 06:47:09+00:00,b'@lhyabellera Oo kahapon',Oo kahapon
1526816610496876545,2022-05-18 06:47:01+00:00,b'jwu HAHAHAHAHAHAHA',jwu HAHAHAHAHAHAHA
1526816607259217920,2022-05-18 06:47:00+00:00,b'PARANG ANG SARAP MAG KAMOT NG TATTOO SUSKO',PARANG ANG SARAP MAG KAMOT NG TATTOO SUSKO
